
data/nyu2_train/bedroom_0047_out/37.jpg,data/nyu2_train/bedroom_0047_out/37.png
data/nyu2_train/bedroom_0047_out/6.jpg,data/nyu2_train/bedroom_0047_out/6.png
data/nyu2_train/bedroom_0047_out/49.jpg,data/nyu2_train/bedroom_0047_out/49.png
data/nyu2_train/bedroom_0047_out/94.jpg,data/nyu2_train/bedroom_0047_out/94.png
data/nyu2_train/bedroom_0047_out/18.jpg,data/nyu2_train/bedroom_0047_out/18.png
data/nyu2_train/bedroom_0047_out/21.jpg,data/nyu2_train/bedroom_0047_out/21.png
data/nyu2_train/bedroom_0047_out/48.jpg,data/nyu2_train/bedroom_0047_out/48.png
data/nyu2_train/bedroom_0047_out/75.jpg,data/nyu2_train/bedroom_0047_out/75.png
data/nyu2_train/bedroom_0047_out/25.jpg,data/nyu2_train/bedroom_0047_out/25.png
data/nyu2_train/bedroom_0047_out/13.jpg,data/nyu2_train/bedroom_0047_out/13.png
data/nyu2_train/bedroom_0047_out/68.jpg,data/nyu2_train/bedroom_0047_out/68.png
data/nyu2_train/bedroom_0047_out/28.jpg,data/nyu2_train/bedroom_0047_out/28.png
data/nyu2_train/bedroom_0047_out/85.jpg,data/nyu2_train/bedroom_0047_out/85.png
data/nyu2_train/bedroom_0047_out/57.jpg,data/nyu2_train/bedroom_0047_out/57.png
data/nyu2_train/bedroom_0047_out/34.jpg,data/nyu2_train/bedroom_0047_out/34.png
data/nyu2_train/bedroom_0047_out/53.jpg,data/nyu2_train/bedroom_0047_out/53.png
data/nyu2_train/bedroom_0047_out/11.jpg,data/nyu2_train/bedroom_0047_out/11.png
data/nyu2_train/bedroom_0047_out/46.jpg,data/nyu2_train/bedroom_0047_out/46.png
data/nyu2_train/bedroom_0047_out/39.jpg,data/nyu2_train/bedroom_0047_out/39.png
data/nyu2_train/bedroom_0047_out/71.jpg,data/nyu2_train/bedroom_0047_out/71.png
data/nyu2_train/bedroom_0047_out/29.jpg,data/nyu2_train/bedroom_0047_out/29.png
data/nyu2_train/bedroom_0047_out/14.jpg,data/nyu2_train/bedroom_0047_out/14.png
data/nyu2_train/bedroom_0047_out/30.jpg,data/nyu2_train/bedroom_0047_out/30.png
data/nyu2_train/bedroom_0047_out/16.jpg,data/nyu2_train/bedroom_0047_out/16.png
data/nyu2_train/bedroom_0047_out/62.jpg,data/nyu2_train/bedroom_0047_out/62.png
data/nyu2_train/bedroom_0047_out/56.jpg,data/nyu2_train/bedroom_0047_out/56.png
data/nyu2_train/bedroom_0047_out/42.jpg,data/nyu2_train/bedroom_0047_out/42.png
data/nyu2_train/bedroom_0047_out/2.jpg,data/nyu2_train/bedroom_0047_out/2.png
data/nyu2_train/bedroom_0047_out/91.jpg,data/nyu2_train/bedroom_0047_out/91.png
data/nyu2_train/bedroom_0047_out/93.jpg,data/nyu2_train/bedroom_0047_out/93.png
data/nyu2_train/bedroom_0047_out/70.jpg,data/nyu2_train/bedroom_0047_out/70.png
data/nyu2_train/bedroom_0047_out/60.jpg,data/nyu2_train/bedroom_0047_out/60.png
data/nyu2_train/bedroom_0047_out/3.jpg,data/nyu2_train/bedroom_0047_out/3.png
data/nyu2_train/bedroom_0047_out/54.jpg,data/nyu2_train/bedroom_0047_out/54.png
data/nyu2_train/bedroom_0047_out/10.jpg,data/nyu2_train/bedroom_0047_out/10.png
data/nyu2_train/bedroom_0047_out/4.jpg,data/nyu2_train/bedroom_0047_out/4.png
data/nyu2_train/bedroom_0047_out/12.jpg,data/nyu2_train/bedroom_0047_out/12.png
data/nyu2_train/bedroom_0047_out/64.jpg,data/nyu2_train/bedroom_0047_out/64.png
data/nyu2_train/bedroom_0047_out/67.jpg,data/nyu2_train/bedroom_0047_out/67.png
data/nyu2_train/bedroom_0047_out/8.jpg,data/nyu2_train/bedroom_0047_out/8.png
data/nyu2_train/bedroom_0047_out/43.jpg,data/nyu2_train/bedroom_0047_out/43.png
data/nyu2_train/bedroom_0047_out/17.jpg,data/nyu2_train/bedroom_0047_out/17.png
data/nyu2_train/bedroom_0047_out/35.jpg,data/nyu2_train/bedroom_0047_out/35.png
data/nyu2_train/bedroom_0047_out/40.jpg,data/nyu2_train/bedroom_0047_out/40.png
data/nyu2_train/bedroom_0047_out/55.jpg,data/nyu2_train/bedroom_0047_out/55.png
data/nyu2_train/bedroom_0047_out/95.jpg,data/nyu2_train/bedroom_0047_out/95.png
data/nyu2_train/bedroom_0047_out/45.jpg,data/nyu2_train/bedroom_0047_out/45.png
data/nyu2_train/bedroom_0047_out/82.jpg,data/nyu2_train/bedroom_0047_out/82.png
data/nyu2_train/bedroom_0047_out/79.jpg,data/nyu2_train/bedroom_0047_out/79.png
data/nyu2_train/bedroom_0047_out/31.jpg,data/nyu2_train/bedroom_0047_out/31.png
data/nyu2_train/bedroom_0047_out/47.jpg,data/nyu2_train/bedroom_0047_out/47.png
data/nyu2_train/bedroom_0047_out/41.jpg,data/nyu2_train/bedroom_0047_out/41.png
data/nyu2_train/bedroom_0047_out/50.jpg,data/nyu2_train/bedroom_0047_out/50.png
data/nyu2_train/bedroom_0047_out/19.jpg,data/nyu2_train/bedroom_0047_out/19.png
data/nyu2_train/bedroom_0047_out/58.jpg,data/nyu2_train/bedroom_0047_out/58.png
data/nyu2_train/bedroom_0047_out/76.jpg,data/nyu2_train/bedroom_0047_out/76.png
data/nyu2_train/bedroom_0047_out/69.jpg,data/nyu2_train/bedroom_0047_out/69.png
data/nyu2_train/bedroom_0047_out/5.jpg,data/nyu2_train/bedroom_0047_out/5.png
data/nyu2_train/bedroom_0047_out/1.jpg,data/nyu2_train/bedroom_0047_out/1.png
data/nyu2_train/bedroom_0047_out/84.jpg,data/nyu2_train/bedroom_0047_out/84.png
data/nyu2_train/bedroom_0047_out/92.jpg,data/nyu2_train/bedroom_0047_out/92.png
data/nyu2_train/bedroom_0047_out/51.jpg,data/nyu2_train/bedroom_0047_out/51.png
data/nyu2_train/bedroom_0047_out/7.jpg,data/nyu2_train/bedroom_0047_out/7.png
data/nyu2_train/bedroom_0047_out/15.jpg,data/nyu2_train/bedroom_0047_out/15.png
data/nyu2_train/bedroom_0047_out/77.jpg,data/nyu2_train/bedroom_0047_out/77.png
data/nyu2_train/bedroom_0047_out/89.jpg,data/nyu2_train/bedroom_0047_out/89.png
data/nyu2_train/bedroom_0047_out/72.jpg,data/nyu2_train/bedroom_0047_out/72.png
data/nyu2_train/bedroom_0047_out/81.jpg,data/nyu2_train/bedroom_0047_out/81.png
data/nyu2_train/bedroom_0047_out/33.jpg,data/nyu2_train/bedroom_0047_out/33.png
data/nyu2_train/bedroom_0047_out/27.jpg,data/nyu2_train/bedroom_0047_out/27.png
data/nyu2_train/bedroom_0047_out/38.jpg,data/nyu2_train/bedroom_0047_out/38.png
data/nyu2_train/bedroom_0047_out/78.jpg,data/nyu2_train/bedroom_0047_out/78.png
data/nyu2_train/bedroom_0047_out/73.jpg,data/nyu2_train/bedroom_0047_out/73.png
data/nyu2_train/bedroom_0047_out/83.jpg,data/nyu2_train/bedroom_0047_out/83.png
data/nyu2_train/bedroom_0047_out/87.jpg,data/nyu2_train/bedroom_0047_out/87.png
data/nyu2_train/bedroom_0047_out/59.jpg,data/nyu2_train/bedroom_0047_out/59.png
data/nyu2_train/bedroom_0047_out/36.jpg,data/nyu2_train/bedroom_0047_out/36.png
data/nyu2_train/bedroom_0047_out/20.jpg,data/nyu2_train/bedroom_0047_out/20.png
data/nyu2_train/bedroom_0047_out/65.jpg,data/nyu2_train/bedroom_0047_out/65.png
data/nyu2_train/bedroom_0047_out/86.jpg,data/nyu2_train/bedroom_0047_out/86.png
data/nyu2_train/bedroom_0047_out/44.jpg,data/nyu2_train/bedroom_0047_out/44.png
data/nyu2_train/bedroom_0047_out/63.jpg,data/nyu2_train/bedroom_0047_out/63.png
data/nyu2_train/bedroom_0047_out/61.jpg,data/nyu2_train/bedroom_0047_out/61.png
data/nyu2_train/bedroom_0047_out/32.jpg,data/nyu2_train/bedroom_0047_out/32.png
data/nyu2_train/bedroom_0047_out/23.jpg,data/nyu2_train/bedroom_0047_out/23.png
